participant_id,network_id,generation,condition,cloned,replication,trial_index,num_comparisons,trial_successful,trial_score
1662,16,11,RM,False,6,1,20,True,0.4
1663,15,11,RM,False,5,1,19,False,0.0
1664,15,11,RM,False,5,1,17,True,0.47681661
1665,15,11,RM,False,5,1,18,True,0.44691358
1666,15,11,RM,False,5,1,8,False,0.0
1667,16,11,RM,False,6,1,7,False,0.0
1668,15,11,RM,False,5,1,18,True,0.44691358
1669,16,11,RM,False,6,1,2,False,0.0
1670,16,11,RM,False,6,1,4,False,0.0
1671,16,11,RM,False,6,1,17,False,0.0
1672,16,11,RM,False,6,1,7,False,0.0
1673,16,11,RM,False,6,1,5,False,0.0
1674,15,11,RM,False,5,1,16,True,0.5125
1675,16,11,RM,False,6,1,13,True,0.67337278
1676,16,11,RM,False,6,1,18,True,0.44691358
1677,15,11,RM,False,5,1,16,False,0.0
1678,15,11,RM,False,5,1,9,False,0.0
1679,16,11,RM,False,6,1,18,False,0.0
1680,17,10,RM,False,7,1,9,False,0.0
1681,18,10,RM,False,8,1,15,False,0.0
1682,18,10,RM,False,8,1,34,True,0.26920415
1683,17,10,RM,False,7,1,15,True,0.55555556
1684,18,10,RM,False,8,1,22,False,0.0
1685,17,10,RM,False,7,1,3,False,0.0
1686,17,10,RM,False,7,1,11,False,0.0
1687,18,10,RM,False,8,1,15,False,0.0
1688,18,10,RM,False,8,1,10,False,0.0
1689,18,10,RM,False,8,1,13,False,0.0
1690,18,10,RM,False,8,1,9,False,0.0
1691,18,10,RM,False,8,1,17,True,0.47681661
1692,17,10,RM,False,7,1,16,True,0.5125
1693,18,10,RM,False,8,1,21,True,0.3814059
1694,18,10,RM,False,8,1,8,False,0.0
1695,17,10,RM,False,7,1,11,True,0.86115702
1696,17,10,RM,False,7,1,19,True,0.42160665
1697,18,10,RM,False,8,1,1,False,0.0
1698,17,10,RM,False,7,1,25,True,0.328
1699,17,10,RM,False,7,1,8,False,0.0
1700,17,10,RM,False,7,1,0,False,0.0
1701,17,10,RM,False,7,1,35,True,0.26530612
1702,18,10,RM,False,8,1,30,True,0.28888889
1703,17,10,RM,False,7,1,15,False,0.0
1704,18,10,RM,False,8,1,9,False,0.0
1705,17,10,RM,False,7,1,0,False,0.0
1706,17,10,RM,False,7,1,19,False,0.0
1707,18,10,RM,False,8,1,9,False,0.0
1708,17,10,RM,False,7,1,5,False,0.0
1709,18,10,RM,False,8,1,9,False,0.0
1710,18,11,RM,False,8,1,30,True,0.28888889
1711,18,11,RM,False,8,1,3,False,0.0
1712,18,11,RM,False,8,1,0,False,0.0
1713,17,11,RM,False,7,1,16,True,0.5125
1714,18,11,RM,False,8,1,16,True,0.5125
1715,18,11,RM,False,8,1,27,True,0.30973937
1716,18,11,RM,False,8,1,33,True,0.27346189
1717,18,11,RM,False,8,1,24,True,0.33888889
1718,18,11,RM,False,8,1,21,False,0.0
1719,17,11,RM,False,7,1,10,False,0.0
1720,17,11,RM,False,7,1,14,True,0.60816327
1721,17,11,RM,False,7,1,15,True,0.55555556
1722,18,11,RM,False,8,1,12,True,0.75555556
1723,17,11,RM,False,7,1,14,True,0.60816327
1724,18,11,RM,False,8,1,2,False,0.0
1725,18,11,RM,False,8,1,18,True,0.44691358
1726,17,11,RM,False,7,1,8,True,1.0
1727,17,11,RM,False,7,1,13,False,0.0
1728,17,11,RM,False,7,1,15,True,0.55555556
1729,17,11,RM,False,7,1,23,False,0.0
1730,17,11,RM,False,7,1,15,True,0.55555556
1731,18,11,RM,False,8,1,13,False,0.0
1732,17,11,RM,False,7,1,5,False,0.0
1733,17,11,RM,False,7,1,22,True,0.36528926
1734,17,11,RM,False,7,1,10,True,1.0
1735,18,11,RM,False,8,1,33,True,0.27346189
1736,18,11,RM,False,8,1,23,True,0.35122873
1737,18,11,RM,False,8,1,16,True,0.5125
1738,17,11,RM,False,7,1,37,True,0.25843682
1739,17,11,RM,False,7,1,45,True,0.23950617
1740,19,10,RM,False,9,1,16,False,0.0
1741,19,10,RM,False,9,1,15,True,0.55555556
1742,19,10,RM,False,9,1,15,True,0.55555556
1743,20,10,RM,False,10,1,7,True,1.0
1744,19,10,RM,False,9,1,13,True,0.67337278
1745,19,10,RM,False,9,1,12,False,0.0
1746,20,10,RM,False,10,1,3,False,0.0
1747,19,10,RM,False,9,1,27,False,0.0
1748,19,10,RM,False,9,1,0,False,0.0
1749,19,10,RM,False,9,1,15,True,0.55555556
1750,19,10,RM,False,9,1,17,True,0.47681661
1751,19,10,RM,False,9,1,14,True,0.60816327
1752,20,10,RM,False,10,1,4,False,0.0
1753,20,10,RM,False,10,1,6,False,0.0
1754,19,10,RM,False,9,1,13,True,0.67337278
1755,19,10,RM,False,9,1,15,True,0.55555556
1756,19,10,RM,False,9,1,26,True,0.3183432
1757,20,10,RM,False,10,1,7,False,0.0
1758,19,10,RM,False,9,1,3,False,0.0
1759,19,10,RM,False,9,1,24,False,0.0
1760,20,10,RM,False,10,1,7,False,0.0
1761,20,10,RM,False,10,1,10,True,1.0
1762,20,10,RM,False,10,1,11,False,0.0
1763,20,10,RM,False,10,1,10,False,0.0
1764,20,10,RM,False,10,1,6,False,0.0
1765,20,10,RM,False,10,1,22,True,0.36528926
1766,20,10,RM,False,10,1,9,False,0.0
1767,20,10,RM,False,10,1,24,True,0.33888889
1768,20,10,RM,False,10,1,11,True,0.86115702
1769,20,10,RM,False,10,1,8,False,0.0
1770,19,11,RM,False,9,1,5,False,0.0
1771,20,11,RM,False,10,1,35,True,0.26530612
1772,20,11,RM,False,10,1,9,True,1.0
1773,20,11,RM,False,10,1,9,False,0.0
1774,20,11,RM,False,10,1,15,False,0.0
1775,20,11,RM,False,10,1,5,False,0.0
1776,20,11,RM,False,10,1,2,False,0.0
1777,20,11,RM,False,10,1,19,True,0.42160665
1778,19,11,RM,False,9,1,15,True,0.55555556
1779,20,11,RM,False,10,1,1,False,0.0
1780,19,11,RM,False,9,1,15,True,0.55555556
1781,19,11,RM,False,9,1,18,True,0.44691358
1782,20,11,RM,False,10,1,10,False,0.0
1783,19,11,RM,False,9,1,16,True,0.5125
1784,19,11,RM,False,9,1,17,True,0.47681661
1785,20,11,RM,False,10,1,9,False,0.0
1786,19,11,RM,False,9,1,5,False,0.0
1787,19,11,RM,False,9,1,28,True,0.30204082
1788,20,11,RM,False,10,1,2,False,0.0
1789,20,11,RM,False,10,1,1,False,0.0
1790,19,11,RM,False,9,1,16,True,0.5125
1791,19,11,RM,False,9,1,10,False,0.0
1792,20,11,RM,False,10,1,41,True,0.24759072
1793,20,11,RM,False,10,1,1,False,0.0
1794,19,11,RM,False,9,1,15,True,0.55555556
1795,20,11,RM,False,10,1,16,True,0.5125
1796,19,11,RM,False,9,1,9,False,0.0
1797,19,11,RM,False,9,1,15,True,0.55555556
1798,19,11,RM,False,9,1,7,False,0.0
1799,19,11,RM,False,9,1,15,True,0.55555556
1800,10,0,A,True,10,1,10,False,0.0
1801,9,0,A,True,9,1,10,False,0.0
1802,9,0,A,True,9,1,16,True,0.5125
1803,10,0,A,True,10,1,20,True,0.4
1804,8,0,A,True,8,1,13,True,0.67337278
1805,10,0,A,True,10,1,3,False,0.0
1806,5,0,A,True,5,1,8,True,1.0
1807,6,0,A,True,6,1,8,False,0.0
1808,10,0,A,True,10,1,8,False,0.0
1809,8,0,A,True,8,1,16,True,0.5125
1810,7,0,A,True,7,1,8,False,0.0
1811,10,0,A,True,10,1,6,False,0.0
1812,5,0,A,True,5,1,12,False,0.0
1813,5,0,A,True,5,1,3,False,0.0
1814,7,0,A,True,7,1,22,True,0.36528926
1815,7,0,A,True,7,1,3,False,0.0
1816,5,0,A,True,5,1,7,True,1.0
1817,8,0,A,True,8,1,15,True,0.55555556
1818,7,0,A,True,7,1,14,False,0.0
1819,7,0,A,True,7,1,31,True,0.28324662
1820,7,0,A,True,7,1,10,True,1.0
1821,7,0,A,True,7,1,4,False,0.0
1822,5,0,A,True,5,1,10,False,0.0
1823,5,0,A,True,5,1,16,True,0.5125
1824,6,0,A,True,6,1,13,True,0.67337278
1825,6,0,A,True,6,1,29,True,0.29512485
1826,5,0,A,True,5,1,13,False,0.0
1827,8,0,A,True,8,1,15,False,0.0
1828,9,0,A,True,9,1,8,False,0.0
1829,5,0,A,True,5,1,22,True,0.36528926
1830,6,0,A,True,6,1,23,True,0.35122873
1831,5,0,A,True,5,1,6,False,0.0
1832,6,0,A,True,6,1,10,False,0.0
1833,7,0,A,True,7,1,28,True,0.30204082
1834,10,0,A,True,10,1,9,False,0.0
1835,5,0,A,True,5,1,0,False,0.0
1836,10,0,A,True,10,1,4,False,0.0
1837,5,0,A,True,5,1,14,False,0.0
1838,6,0,A,True,6,1,4,False,0.0
1839,7,0,A,True,7,1,12,True,0.75555556
1840,8,0,A,True,8,1,3,False,0.0
1841,8,0,A,True,8,1,13,True,0.67337278
1842,8,0,A,True,8,1,26,True,0.3183432
1843,8,0,A,True,8,1,13,False,0.0
1844,5,0,A,True,5,1,11,True,0.86115702
1845,9,0,A,True,9,1,24,False,0.0
1846,7,0,A,True,7,1,11,False,0.0
1847,7,0,A,True,7,1,4,False,0.0
1848,6,0,A,True,6,1,18,True,0.44691358
1849,10,0,A,True,10,1,17,False,0.0
1850,7,0,A,True,7,1,12,True,0.75555556
1851,7,0,A,True,7,1,13,False,0.0
1852,10,0,A,True,10,1,6,False,0.0
1853,6,0,A,True,6,1,8,True,1.0
1854,5,0,A,True,5,1,53,True,0.22847989
1855,5,0,A,True,5,1,8,False,0.0
1856,10,0,A,True,10,1,2,False,0.0
1857,9,0,A,True,9,1,25,True,0.328
1858,8,0,A,True,8,1,26,True,0.3183432
1859,9,0,A,True,9,1,31,True,0.28324662
1860,6,0,A,True,6,1,3,False,0.0
1861,8,0,A,True,8,1,1,False,0.0
1862,10,0,A,True,10,1,11,False,0.0
1863,7,0,A,True,7,1,10,False,0.0
1864,6,0,A,True,6,1,10,False,0.0
1865,8,0,A,True,8,1,23,True,0.35122873
1866,5,0,A,True,5,1,3,False,0.0
1867,6,0,A,True,6,1,15,True,0.55555556
1868,8,0,A,True,8,1,9,True,1.0
1869,9,0,A,True,9,1,4,False,0.0
1870,10,0,A,True,10,1,19,False,0.0
1871,10,0,A,True,10,1,9,False,0.0
1872,8,0,A,True,8,1,7,False,0.0
1873,10,0,A,True,10,1,15,False,0.0
1874,8,0,A,True,8,1,20,False,0.0
1875,6,0,A,True,6,1,12,False,0.0
1876,10,0,A,True,10,1,20,True,0.4
1877,6,0,A,True,6,1,13,False,0.0
1878,9,0,A,True,9,1,11,False,0.0
1879,9,0,A,True,9,1,6,False,0.0
1880,9,0,A,True,9,1,12,False,0.0
1881,9,0,A,True,9,1,27,True,0.30973937
1882,9,0,A,True,9,1,16,True,0.5125
1883,9,0,A,True,9,1,14,True,0.60816327
1884,9,0,A,True,9,1,14,False,0.0
1885,9,0,A,True,9,1,9,False,0.0
1886,7,0,A,True,7,1,15,True,0.55555556
1887,6,0,A,True,6,1,15,True,0.55555556
1888,8,0,A,True,8,1,11,False,0.0
1889,6,0,A,True,6,1,6,False,0.0
1890,6,1,SSL,False,6,1,47,True,0.23621548
1891,9,1,SSL,False,9,1,13,True,0.67337278
1892,7,1,SSL,False,7,1,12,False,0.0
1893,6,1,SSL,False,6,1,7,True,1.0
1894,7,1,SSL,False,7,1,3,False,0.0
1895,8,1,SSL,False,8,1,11,False,0.0
1896,8,1,SSL,False,8,1,1,False,0.0
1897,8,1,SSL,False,8,1,20,True,0.4
1898,10,1,SSL,False,10,1,16,False,0.0
1899,7,1,SSL,False,7,1,15,False,0.0
1900,5,1,SSL,False,5,1,15,True,0.55555556
1901,8,1,SSL,False,8,1,11,False,0.0
1902,7,1,SSL,False,7,1,20,True,0.4
1903,9,1,SSL,False,9,1,16,False,0.0
1904,5,1,SSL,False,5,1,3,False,0.0
1905,8,1,SSL,False,8,1,15,True,0.55555556
1906,6,1,SSL,False,6,1,17,False,0.0
1907,8,1,SSL,False,8,1,14,True,0.60816327
1908,7,1,SSL,False,7,1,3,False,0.0
1909,7,1,SSL,False,7,1,22,False,0.0
1910,5,1,SSL,False,5,1,14,True,0.60816327
1911,5,1,SSL,False,5,1,17,False,0.0
1912,8,1,SSL,False,8,1,16,True,0.5125
1913,7,1,SSL,False,7,1,9,False,0.0
1914,9,1,SSL,False,9,1,15,False,0.0
1915,7,1,SSL,False,7,1,23,False,0.0
1916,7,1,SSL,False,7,1,9,False,0.0
1917,6,1,SSL,False,6,1,15,True,0.55555556
1918,5,1,SSL,False,5,1,7,False,0.0
1919,9,1,SSL,False,9,1,24,True,0.33888889
1920,9,1,SSL,False,9,1,14,True,0.60816327
1921,6,1,SSL,False,6,1,15,False,0.0
1922,10,1,SSL,False,10,1,7,False,0.0
1923,6,1,SSL,False,6,1,14,False,0.0
1924,9,1,SSL,False,9,1,6,False,0.0
1925,7,1,SSL,False,7,1,7,False,0.0
1926,6,1,SSL,False,6,1,15,False,0.0
1927,10,1,SSL,False,10,1,8,False,0.0
1928,5,1,SSL,False,5,1,9,True,1.0
1929,10,1,SSL,False,10,1,13,True,0.67337278
1930,5,1,SSL,False,5,1,8,True,1.0
1931,9,1,SSL,False,9,1,6,False,0.0
1932,5,1,SSL,False,5,1,10,False,0.0
1933,10,1,SSL,False,10,1,7,True,1.0
1934,7,1,SSL,False,7,1,1,False,0.0
1935,9,1,SSL,False,9,1,6,False,0.0
1936,8,1,SSL,False,8,1,1,False,0.0
1937,8,1,SSL,False,8,1,15,True,0.55555556
1938,5,1,SSL,False,5,1,21,True,0.3814059
1939,5,1,SSL,False,5,1,8,False,0.0
1940,9,1,SSL,False,9,1,7,False,0.0
1941,8,1,SSL,False,8,1,4,False,0.0
1942,6,1,SSL,False,6,1,15,False,0.0
1943,5,1,SSL,False,5,1,27,True,0.30973937
1944,7,1,SSL,False,7,1,10,False,0.0
1945,6,1,SSL,False,6,1,14,True,0.60816327
1946,6,1,SSL,False,6,1,15,True,0.55555556
1947,10,1,SSL,False,10,1,1,False,0.0
1948,6,1,SSL,False,6,1,26,True,0.3183432
1949,5,1,SSL,False,5,1,3,False,0.0
1950,10,1,SSL,False,10,1,16,False,0.0
1951,5,1,SSL,False,5,1,4,False,0.0
1952,9,1,SSL,False,9,1,21,True,0.3814059
1953,5,1,SSL,False,5,1,4,False,0.0
1954,8,1,SSL,False,8,1,11,True,0.86115702
1955,9,1,SSL,False,9,1,17,False,0.0
1956,9,1,SSL,False,9,1,10,False,0.0
1957,5,1,SSL,False,5,1,1,False,0.0
1958,10,1,SSL,False,10,1,14,True,0.60816327
1959,10,1,SSL,False,10,1,21,False,0.0
1960,9,1,SSL,False,9,1,0,False,0.0
1961,8,1,SSL,False,8,1,19,False,0.0
1962,9,1,SSL,False,9,1,15,True,0.55555556
1963,6,1,SSL,False,6,1,19,False,0.0
1964,10,1,SSL,False,10,1,12,True,0.75555556
1965,8,1,SSL,False,8,1,16,True,0.5125
1966,9,1,SSL,False,9,1,8,True,1.0
1967,6,1,SSL,False,6,1,7,False,0.0
1968,6,1,SSL,False,6,1,2,False,0.0
1969,7,1,SSL,False,7,1,6,False,0.0
1970,10,1,SSL,False,10,1,28,False,0.0
1971,6,1,SSL,False,6,1,20,False,0.0
1972,7,1,SSL,False,7,1,3,False,0.0
1973,10,1,SSL,False,10,1,12,True,0.75555556
1974,10,1,SSL,False,10,1,15,True,0.55555556
1975,10,1,SSL,False,10,1,7,False,0.0
1976,8,1,SSL,False,8,1,6,False,0.0
1977,7,1,SSL,False,7,1,9,False,0.0
1978,10,1,SSL,False,10,1,15,True,0.55555556
1979,8,1,SSL,False,8,1,18,False,0.0
1980,9,2,SSL,False,9,1,5,False,0.0
1981,7,2,SSL,False,7,1,40,True,0.25
1982,5,2,SSL,False,5,1,15,True,0.55555556
1983,6,2,SSL,False,6,1,11,False,0.0
1984,7,2,SSL,False,7,1,1,False,0.0
1985,5,2,SSL,False,5,1,9,False,0.0
1986,8,2,SSL,False,8,1,23,True,0.35122873
1987,6,2,SSL,False,6,1,21,False,0.0
1988,10,2,SSL,False,10,1,15,True,0.55555556
1989,5,2,SSL,False,5,1,13,True,0.67337278
1990,6,2,SSL,False,6,1,9,False,0.0
1991,9,2,SSL,False,9,1,15,False,0.0
1992,8,2,SSL,False,8,1,9,False,0.0
1993,8,2,SSL,False,8,1,3,False,0.0
1994,7,2,SSL,False,7,1,3,False,0.0
1995,8,2,SSL,False,8,1,10,True,1.0
1996,8,2,SSL,False,8,1,7,False,0.0
1997,6,2,SSL,False,6,1,10,False,0.0
1998,10,2,SSL,False,10,1,3,False,0.0
1999,9,2,SSL,False,9,1,7,False,0.0
2000,7,2,SSL,False,7,1,4,False,0.0
2001,10,2,SSL,False,10,1,1,False,0.0
2002,5,2,SSL,False,5,1,12,True,0.75555556
2003,5,2,SSL,False,5,1,13,True,0.67337278
2004,7,2,SSL,False,7,1,8,True,1.0
2005,10,2,SSL,False,10,1,13,True,0.67337278
2006,10,2,SSL,False,10,1,5,False,0.0
2007,8,2,SSL,False,8,1,51,True,0.2307574
2008,5,2,SSL,False,5,1,22,False,0.0
2009,9,2,SSL,False,9,1,15,True,0.55555556
2010,8,2,SSL,False,8,1,7,False,0.0
2011,6,2,SSL,False,6,1,2,False,0.0
2012,10,2,SSL,False,10,1,17,False,0.0
2013,6,2,SSL,False,6,1,26,True,0.3183432
2014,10,2,SSL,False,10,1,5,False,0.0
2015,5,2,SSL,False,5,1,15,True,0.55555556
2016,9,2,SSL,False,9,1,3,False,0.0
2017,9,2,SSL,False,9,1,6,False,0.0
2018,5,2,SSL,False,5,1,2,False,0.0
2019,10,2,SSL,False,10,1,12,False,0.0
2020,8,2,SSL,False,8,1,6,False,0.0
2021,6,2,SSL,False,6,1,17,False,0.0
2022,7,2,SSL,False,7,1,10,False,0.0
2023,7,2,SSL,False,7,1,6,False,0.0
2024,7,2,SSL,False,7,1,27,True,0.30973937
2025,5,2,SSL,False,5,1,4,False,0.0
2026,8,2,SSL,False,8,1,12,False,0.0
2027,10,2,SSL,False,10,1,74,True,0.2146092
2028,10,2,SSL,False,10,1,7,False,0.0
2029,8,2,SSL,False,8,1,1,False,0.0
2030,10,2,SSL,False,10,1,6,False,0.0
2031,7,2,SSL,False,7,1,6,False,0.0
2032,9,2,SSL,False,9,1,13,False,0.0
2033,7,2,SSL,False,7,1,13,True,0.67337278
2034,7,2,SSL,False,7,1,12,True,0.75555556
2035,7,2,SSL,False,7,1,25,True,0.328
2036,8,2,SSL,False,8,1,11,False,0.0
2037,5,2,SSL,False,5,1,1,False,0.0
2038,5,2,SSL,False,5,1,7,False,0.0
2039,6,2,SSL,False,6,1,15,False,0.0
2040,8,2,SSL,False,8,1,2,False,0.0
2041,7,2,SSL,False,7,1,5,False,0.0
2042,7,2,SSL,False,7,1,5,False,0.0
2043,8,2,SSL,False,8,1,7,False,0.0
2044,7,2,SSL,False,7,1,7,False,0.0
2045,9,2,SSL,False,9,1,5,False,0.0
2046,6,2,SSL,False,6,1,10,False,0.0
2047,10,2,SSL,False,10,1,4,False,0.0
2048,8,2,SSL,False,8,1,10,False,0.0
2049,6,2,SSL,False,6,1,12,True,0.75555556
2050,9,2,SSL,False,9,1,7,False,0.0
2051,10,2,SSL,False,10,1,7,False,0.0
2052,8,2,SSL,False,8,1,13,True,0.67337278
2053,9,2,SSL,False,9,1,4,False,0.0
2054,10,2,SSL,False,10,1,22,True,0.36528926
2055,6,2,SSL,False,6,1,22,False,0.0
2056,6,2,SSL,False,6,1,16,True,0.5125
2057,5,2,SSL,False,5,1,8,False,0.0
2058,6,2,SSL,False,6,1,30,True,0.28888889
2059,6,2,SSL,False,6,1,26,True,0.3183432
2060,9,2,SSL,False,9,1,2,False,0.0
2061,10,2,SSL,False,10,1,16,False,0.0
2062,9,2,SSL,False,9,1,15,True,0.55555556
2063,6,2,SSL,False,6,1,19,False,0.0
2064,5,2,SSL,False,5,1,5,False,0.0
2065,9,2,SSL,False,9,1,8,False,0.0
2066,5,2,SSL,False,5,1,22,False,0.0
2067,9,2,SSL,False,9,1,31,True,0.28324662
2068,5,2,SSL,False,5,1,12,False,0.0
2069,9,2,SSL,False,9,1,3,False,0.0
2070,4,0,A,True,4,1,3,False,0.0
2071,4,0,A,True,4,1,7,False,0.0
2072,4,0,A,True,4,1,26,True,0.3183432
2073,2,0,A,True,2,1,28,False,0.0
2074,4,0,A,True,4,1,8,True,1.0
2075,3,0,A,True,3,1,16,True,0.5125
2076,3,0,A,True,3,1,7,False,0.0
2077,3,0,A,True,3,1,6,False,0.0
2078,2,0,A,True,2,1,10,False,0.0
2079,4,0,A,True,4,1,7,False,0.0
2080,4,0,A,True,4,1,46,True,0.23780718
2081,2,0,A,True,2,1,16,True,0.5125
2082,2,0,A,True,2,1,3,False,0.0
2083,1,0,A,True,1,1,2,False,0.0
2084,2,0,A,True,2,1,55,True,0.22644628
2085,4,0,A,True,4,1,9,False,0.0
2086,1,0,A,True,1,1,10,False,0.0
2087,3,0,A,True,3,1,28,True,0.30204082
2088,4,0,A,True,4,1,2,False,0.0
2089,4,0,A,True,4,1,17,True,0.47681661
2090,4,0,A,True,4,1,11,False,0.0
2091,3,0,A,True,3,1,12,True,0.75555556
2092,2,0,A,True,2,1,23,True,0.35122873
2093,2,0,A,True,2,1,10,True,1.0
2094,2,0,A,True,2,1,17,True,0.47681661
2095,1,0,A,True,1,1,13,True,0.67337278
2096,1,0,A,True,1,1,14,True,0.60816327
2097,3,0,A,True,3,1,11,True,0.86115702
2098,4,0,A,True,4,1,4,False,0.0
2099,2,0,A,True,2,1,11,False,0.0
2100,2,0,A,True,2,1,5,False,0.0
2101,2,0,A,True,2,1,12,True,0.75555556
2102,4,0,A,True,4,1,15,True,0.55555556
2103,1,0,A,True,1,1,1,False,0.0
2104,4,0,A,True,4,1,15,True,0.55555556
2105,3,0,A,True,3,1,12,True,0.75555556
2106,2,0,A,True,2,1,4,False,0.0
2107,1,0,A,True,1,1,12,False,0.0
2108,4,0,A,True,4,1,16,False,0.0
2109,3,0,A,True,3,1,15,True,0.55555556
2110,3,0,A,True,3,1,18,True,0.44691358
2111,3,0,A,True,3,1,16,False,0.0
2112,3,0,A,True,3,1,24,True,0.33888889
2113,3,0,A,True,3,1,12,False,0.0
2114,1,0,A,True,1,1,17,False,0.0
2115,1,0,A,True,1,1,17,True,0.47681661
2116,2,0,A,True,2,1,16,False,0.0
2117,1,0,A,True,1,1,19,True,0.42160665
2118,1,0,A,True,1,1,9,False,0.0
2119,1,0,A,True,1,1,17,False,0.0
2120,3,0,A,True,3,1,21,False,0.0
2121,3,0,A,True,3,1,15,True,0.55555556
2122,1,0,A,True,1,1,3,False,0.0
2123,3,0,A,True,3,1,19,True,0.42160665
2124,2,0,A,True,2,1,21,True,0.3814059
2125,2,0,A,True,2,1,11,True,0.86115702
2126,1,0,A,True,1,1,7,False,0.0
2127,1,0,A,True,1,1,6,False,0.0
2128,1,0,A,True,1,1,9,True,1.0
2129,4,0,A,True,4,1,7,False,0.0
2130,1,1,SSL,False,1,1,1,False,0.0
2131,4,1,SSL,False,4,1,16,True,0.5125
2132,4,1,SSL,False,4,1,5,False,0.0
2133,2,1,SSL,False,2,1,10,False,0.0
2134,3,1,SSL,False,3,1,12,False,0.0
2135,4,1,SSL,False,4,1,11,False,0.0
2136,1,1,SSL,False,1,1,33,True,0.27346189
2137,3,1,SSL,False,3,1,14,False,0.0
2138,1,1,SSL,False,1,1,18,True,0.44691358
2139,4,1,SSL,False,4,1,10,True,1.0
2140,1,1,SSL,False,1,1,56,True,0.2255102
2141,2,1,SSL,False,2,1,26,True,0.3183432
2142,3,1,SSL,False,3,1,0,False,0.0
2143,2,1,SSL,False,2,1,24,False,0.0
2144,2,1,SSL,False,2,1,13,True,0.67337278
2145,4,1,SSL,False,4,1,3,False,0.0
2146,3,1,SSL,False,3,1,14,False,0.0
2147,4,1,SSL,False,4,1,23,True,0.35122873
2148,2,1,SSL,False,2,1,3,False,0.0
2149,1,1,SSL,False,1,1,33,True,0.27346189
2150,1,1,SSL,False,1,1,4,False,0.0
2151,4,1,SSL,False,4,1,15,True,0.55555556
2152,2,1,SSL,False,2,1,14,False,0.0
2153,1,1,SSL,False,1,1,20,True,0.4
2154,4,1,SSL,False,4,1,13,True,0.67337278
2155,1,1,SSL,False,1,1,30,True,0.28888889
2156,3,1,SSL,False,3,1,15,True,0.55555556
2157,1,1,SSL,False,1,1,5,False,0.0
2158,3,1,SSL,False,3,1,21,True,0.3814059
2159,2,1,SSL,False,2,1,20,True,0.4
2160,2,1,SSL,False,2,1,10,False,0.0
2161,3,1,SSL,False,3,1,11,False,0.0
2162,4,1,SSL,False,4,1,12,True,0.75555556
2163,4,1,SSL,False,4,1,4,False,0.0
2164,2,1,SSL,False,2,1,20,True,0.4
2165,2,1,SSL,False,2,1,10,False,0.0
2166,4,1,SSL,False,4,1,6,False,0.0
2167,4,1,SSL,False,4,1,16,True,0.5125
2168,1,1,SSL,False,1,1,12,True,0.75555556
2169,4,1,SSL,False,4,1,23,True,0.35122873
2170,1,1,SSL,False,1,1,10,False,0.0
2171,2,1,SSL,False,2,1,5,False,0.0
2172,3,1,SSL,False,3,1,15,True,0.55555556
2173,1,1,SSL,False,1,1,11,False,0.0
2174,2,1,SSL,False,2,1,13,False,0.0
2175,4,1,SSL,False,4,1,7,False,0.0
2176,2,1,SSL,False,2,1,22,False,0.0
2177,2,1,SSL,False,2,1,15,False,0.0
2178,4,1,SSL,False,4,1,13,False,0.0
2179,1,1,SSL,False,1,1,15,True,0.55555556
2180,3,1,SSL,False,3,1,2,False,0.0
2181,1,1,SSL,False,1,1,12,True,0.75555556
2182,3,1,SSL,False,3,1,14,False,0.0
2183,3,1,SSL,False,3,1,12,True,0.75555556
2184,3,1,SSL,False,3,1,16,True,0.5125
2185,3,1,SSL,False,3,1,11,True,0.86115702
2186,1,1,SSL,False,1,1,1,False,0.0
2187,2,1,SSL,False,2,1,5,False,0.0
2188,3,1,SSL,False,3,1,15,True,0.55555556
2189,3,1,SSL,False,3,1,15,False,0.0
2190,2,2,SSL,False,2,1,8,False,0.0
2191,3,2,SSL,False,3,1,27,True,0.30973937
2192,3,2,SSL,False,3,1,71,True,0.21586987
2193,1,2,SSL,False,1,1,14,False,0.0
2194,1,2,SSL,False,1,1,14,False,0.0
2195,3,2,SSL,False,3,1,21,True,0.3814059
2196,2,2,SSL,False,2,1,30,True,0.28888889
2197,2,2,SSL,False,2,1,14,False,0.0
2198,4,2,SSL,False,4,1,4,False,0.0
2199,4,2,SSL,False,4,1,20,True,0.4
2200,4,2,SSL,False,4,1,20,False,0.0
2201,2,2,SSL,False,2,1,12,False,0.0
2202,3,2,SSL,False,3,1,8,False,0.0
2203,3,2,SSL,False,3,1,12,False,0.0
2204,3,2,SSL,False,3,1,12,False,0.0
2205,2,2,SSL,False,2,1,10,True,1.0
2206,3,2,SSL,False,3,1,14,False,0.0
2207,4,2,SSL,False,4,1,11,False,0.0
2208,2,2,SSL,False,2,1,3,False,0.0
2209,2,2,SSL,False,2,1,14,False,0.0
2210,4,2,SSL,False,4,1,11,True,0.86115702
2211,3,2,SSL,False,3,1,22,True,0.36528926
2212,4,2,SSL,False,4,1,13,False,0.0
2213,2,2,SSL,False,2,1,15,True,0.55555556
2214,3,2,SSL,False,3,1,18,True,0.44691358
2215,2,2,SSL,False,2,1,10,True,1.0
2216,1,2,SSL,False,1,1,10,False,0.0
2217,1,2,SSL,False,1,1,15,True,0.55555556
2218,3,2,SSL,False,3,1,12,False,0.0
2219,3,2,SSL,False,3,1,7,False,0.0
2220,4,2,SSL,False,4,1,11,False,0.0
2221,3,2,SSL,False,3,1,30,True,0.28888889
